Node ID,Hub Score,Authority Score
136,0.0008852641477765899,0.0
137,8.494648817369058e-07,0.0
138,0.0002272520757735599,0.0
139,0.00011928059607478984,0.0
140,4.313199881867515e-05,5.7047628019598346e-05
141,8.494648817369058e-07,0.0
142,7.324693307301985e-05,0.0
143,0.0005554473264021346,0.0
144,0.0,6.776857595456142e-05
145,0.00011908445317949358,0.0
146,8.008019233103348e-07,0.0
147,0.0004871111339809391,6.388634436947024e-05
149,1.4667218067678203e-06,0.0
150,0.00015387702290868942,8.62755309526274e-05
151,0.00030053294460803524,0.00011701207466389621
152,5.9915578519710244e-05,0.0001287139918704817
153,1.7731855194651487e-06,6.97326984038109e-05
154,0.00031699224097102063,9.186063292195392e-05
155,0.00017960281971140485,0.00046320939484735844
156,8.713995935523299e-06,0.0
157,0.00025823843289889576,0.0
158,1.140207687902096e-05,0.0
159,8.740847445651763e-07,0.0
160,8.740847445651763e-07,0.0
161,0.00019435525299498315,0.0
162,4.357016038319102e-06,0.0
163,6.233639632827087e-05,6.59493901127277e-05
164,2.4643814816157337e-05,0.0
165,2.8070413254174863e-06,0.0
166,0.0008681521894765385,0.0
167,0.0,3.3896535646858644e-05
168,5.652453897044852e-05,9.074415167016827e-05
169,5.5644285487811645e-06,0.0
171,0.00035037489957390476,0.0003815340246582794
172,0.0013828947243359501,0.0
173,0.0022501322063863197,0.0
174,5.891147745848355e-07,0.0
175,2.1651393516732734e-06,4.699837533692388e-05
176,0.00017191976198479937,0.0
177,9.515277176000146e-05,0.0
178,0.00043648719293598034,0.00012808339450860124
179,4.578950113985652e-05,0.0
180,0.000409053913778351,0.0
181,2.109259163748751e-05,0.0
182,0.0006660507491502777,9.346016586177476e-05
183,0.0,0.00011336575201152581
185,5.142124385543216e-05,0.0
187,0.00016395994452299213,0.0
188,2.9607480926464362e-05,1.550113499744111e-05
189,1.0342793447178787e-05,0.0
190,1.2052272245836617e-05,0.0
191,9.180902400899641e-05,0.0
192,6.513963427358888e-05,0.00012523457074120847
193,0.0002070272046762346,0.0
194,3.421472860970775e-05,0.0
195,1.0342793447178787e-05,0.0
196,1.0342793447178787e-05,0.0
197,5.2836554562689614e-05,0.0
198,1.0342793447178787e-05,0.0
199,0.00011836781810149184,0.0
200,1.0342793447178787e-05,0.0
201,8.789142453745284e-05,0.0
202,1.6131498508961106e-05,0.0
203,0.00037860400434129295,0.0
204,7.328370016922666e-05,0.0014031243438381317
205,3.983300131131392e-05,0.0
206,1.0342793447178787e-05,0.0
207,1.0342793447178787e-05,0.0
208,3.020785190375733e-05,0.0
209,5.472697098387997e-05,0.0
210,1.0342793447178787e-05,0.0
211,3.4147734648442765e-06,0.0
212,2.755017531170429e-05,0.0
213,1.8377437255892542e-05,0.0
214,0.0,0.0008251269691977235
215,0.0005484003133524013,0.0
216,8.318759527719553e-05,9.445171368737432e-05
217,9.927148659509718e-07,0.0
218,2.243905948340335e-06,0.0
219,0.0,7.919676756602739e-05
221,1.2945709608615077e-05,0.0
222,2.7564285320541603e-05,0.00013056002095342524
223,2.7427367348330672e-05,0.0
224,0.00010019656499501606,8.769270582278332e-05
225,3.193245498628336e-06,0.0
226,0.00013767573747954797,7.347619331972787e-05
227,3.324074561900841e-05,0.00020957862089784042
228,2.527357236971182e-05,0.00022195159959838496
230,2.416670258029708e-05,0.0003573557978835202
231,0.00023627030684205492,0.0
232,0.00017283240738339212,7.015213389551558e-05
233,3.193245498628336e-06,0.0
234,3.193245498628336e-06,0.0
235,1.2522027771617869e-05,0.0
236,0.00011115907577306795,5.346397562052241e-05
237,0.000327790078048653,0.0
238,1.542933636302034e-05,0.0
239,3.193245498628336e-06,0.0
240,2.346661902457471e-05,0.0
241,3.4898914281540725e-05,0.0
242,1.168867218417894e-05,0.0
243,4.332095690985511e-06,0.000292391883367544
244,2.4617503173639797e-05,0.0
245,1.9348080297365845e-05,0.0
246,3.193245498628336e-06,0.00013129855164885102
247,1.485473145413296e-05,0.0
248,3.193245498628336e-06,0.0
249,7.569408067706366e-05,0.0
250,0.0,9.085514589351503e-05
251,2.440046638276713e-05,0.0
252,0.0,0.00012948682643781396
253,1.144583140041315e-06,0.0
254,7.398403895187241e-05,0.0
255,0.0004228547415509515,0.0001487780722190528
256,2.867416601877636e-05,0.0
257,2.2616225792684813e-05,9.131250876857796e-05
258,3.130083714878392e-05,3.107776994423941e-05
259,0.00042533380452940194,0.00039703015884270465
260,5.2657131368694576e-05,0.0
261,6.5633414088447525e-06,0.00011451979429779341
263,0.0001428619084253176,0.0
264,9.328782272989532e-06,0.0
265,0.0002047232228657971,0.0
266,7.116476138880949e-05,0.0
267,9.328782272989532e-06,0.0
268,1.5585309475501175e-05,0.0
269,0.00011845338437995381,0.0
270,0.00010801089827143359,0.0
271,0.0,0.000744231225589924
273,1.2605427123818416e-05,3.1349932689285025e-05
274,0.0,0.00012419945524960372
275,0.00047592450304649196,0.0
276,1.7756083324210932e-05,0.0
277,2.271894163124566e-06,0.0
280,0.00054626592324739,6.937489139438362e-05
282,0.0001511466330509994,0.0002782711613780025
283,3.4381451420805615e-06,0.0
284,1.3376748582849203e-05,0.0
285,4.696072944872761e-05,0.0006980482603066848
286,0.0,8.219949441209429e-05
287,1.1466601453288435e-06,0.0
288,1.1466601453288435e-06,0.0
289,1.1466601453288435e-06,0.0
290,0.0007305070334280161,0.0011922277830026331
291,0.0004719903948738464,2.4016655798623486e-06
292,2.1620072116701818e-05,0.0
293,1.567433602936459e-05,0.0
294,7.557207974089325e-06,0.0
295,2.5669430830986756e-05,0.0
296,3.385292959017217e-05,0.0
297,7.557207974089325e-06,0.0
298,7.561913602535248e-06,0.0004790222523117803
299,0.0,0.0006028986407881999
300,0.0,3.756641059287683e-05
301,3.2987244668573215e-07,2.8368687140079174e-05
302,4.86453589924255e-05,3.720617294922781e-05
303,2.4028561553610726e-06,0.0
304,0.0003987056557574774,0.0002268366877142562
305,4.8289725773323775e-05,0.0
306,0.0018049877978782599,9.971851600146773e-05
307,9.2975062578191e-06,0.0
308,0.0009988667353275863,0.00020705546658556764
309,2.7044105395885512e-06,0.0
310,0.0016162351187369378,0.00017802264934206247
311,0.002661227952417065,0.0003042630984614964
312,0.0008159906598420159,0.0
313,0.0005279765958200151,0.00028312822360936155
314,2.7044105395885512e-06,8.773425595871284e-05
315,0.00044961123774818593,0.0
316,1.7360783068063517e-05,0.0
317,0.000657744172388724,0.000302727549658864
318,1.532814934124168e-05,0.0
319,0.0015688204806711464,9.488050593480798e-05
320,3.5432943408036474e-05,0.0
321,0.00010462194436107578,0.00023331354134168897
322,0.0,0.000215752357754545
323,1.2265999101115137e-06,0.0
324,6.714791405427328e-05,9.003684021895095e-05
325,0.00024593380506693363,0.00017699292000128075
326,3.763128506223525e-05,0.0
327,2.4951775838964164e-05,0.0
328,5.3418641135773584e-05,0.0
329,1.938528037800424e-05,0.0
330,1.2265999101115137e-06,0.0
331,1.9420576444909872e-05,0.0
332,0.0,0.0006031654291256813
333,2.8750240248627974e-06,0.0
334,0.00017286266450580815,0.00025661501264630514
335,0.00041247513951811487,0.0
336,0.00023716554666730115,0.0
337,7.63981527198445e-07,0.0
338,7.63981527198445e-07,0.00011035023755388552
339,0.0003349640332913731,3.848524627245159e-05
340,9.374828356250952e-05,0.0
341,0.00023946257146640007,1.9681674279398324e-05
342,2.929120878871718e-06,0.0
343,1.252225532745789e-05,0.0
344,4.243415804576333e-06,0.0
345,2.8112657662212034e-05,0.0
346,0.0008938897542492035,0.0006186151269481951
347,5.4243053412048746e-05,0.0
348,9.31314824480274e-05,0.00011304120192581341
349,1.0425226312650536e-06,2.9996853208331022e-05
350,3.5206090340359165e-06,0.0005307202132716586
351,9.337926843381816e-05,0.0
352,1.89519507638478e-05,0.0
353,2.0651540607097285e-05,0.0
355,1.3592447842956103e-06,0.0
356,0.00014162426757668338,0.0001084377769885346
357,7.455418256955562e-07,0.0
358,0.0,2.0992560201012425e-05
359,0.0,1.3337923672385266e-05
362,5.876130996546816e-07,2.6316551088998142e-05
363,2.6524432191473523e-05,4.6878574773356e-05
364,7.37416164240298e-05,0.0
365,2.094292488530215e-05,0.0
366,5.211561993781774e-05,0.0
367,2.1396339444711285e-05,0.0
368,1.7094787986578283e-06,4.5797515076109885e-05
369,1.7094787986578283e-06,0.0
370,0.0,0.00013637873242349752
371,0.0009447618732908887,7.973278770685031e-05
372,4.0815660459632725e-06,0.0003455949184164155
373,0.0,7.439990786213928e-05
374,3.157030847906663e-06,0.0
375,8.664014116014932e-07,0.0
376,0.0001880271725462235,0.0
377,0.0,6.911973776855912e-05
378,0.0,6.111072016356553e-05
379,0.0,8.881682063709692e-05
381,4.432796157915456e-06,0.0
382,3.6650709141679124e-06,0.0
383,0.0004478653533899435,0.0
384,3.6650709141679124e-06,0.0
386,8.250164943443255e-06,0.0
387,5.1202922596826066e-05,0.0
388,2.759588579528059e-05,0.0
389,0.0,2.613084071863927e-05
390,0.0,3.300964345691539e-05
391,2.393631671953221e-06,0.00012129160404400255
392,0.0,1.2921201453866078e-05
393,6.935896991638005e-07,0.0
394,0.0,5.533317176452887e-05
395,0.00039293688965867,0.0
396,0.0,8.031619545962541e-05
397,1.499068427663316e-06,0.0
398,5.188076646922536e-05,0.0
399,2.4070909828023405e-05,0.0
400,4.058317574188358e-05,0.0
401,1.499068427663316e-06,0.0
402,0.0,0.00011959262211460145
403,0.00015489051983847728,0.0006001083823705075
404,3.060918756339499e-05,0.0
405,0.00016428722667447413,7.958091760785002e-05
406,0.0001522616715238378,0.0001767799384657583
407,0.001285081894061828,0.0006777478162828341
408,1.499068427663316e-06,0.0
409,2.58478822335809e-06,0.0
410,1.3232806674730862e-05,0.0
411,1.499068427663316e-06,0.0
412,0.00017609194939034498,0.0
413,1.499068427663316e-06,0.0
414,8.040930669653547e-06,0.0
415,1.6184557568654437e-05,0.0004124163361411516
416,2.931555025335277e-06,0.0
417,8.755502404388462e-05,0.0010923093517903194
418,7.15080048628015e-07,0.0
419,0.0,1.9118741149071708e-06
421,0.0,2.700821106586437e-05
422,0.0,4.248022771229075e-05
423,5.2009824881276745e-05,0.0
424,1.734778571368276e-05,0.0
425,0.0007110706723183619,0.00036102938804656506
426,6.29585216824834e-05,0.0
427,3.7610178908230753e-05,8.01764850495853e-05
428,0.0,5.322018565175712e-05
429,1.2302749269465096e-05,0.00014996551319431328
430,5.1191147586575595e-06,0.0
431,0.0,0.00011386615960488417
432,0.0012594937424317823,0.0002842962929680904
433,0.0,3.421191922548793e-05
434,5.038613235380051e-05,0.0
435,0.0,6.342844866944379e-05
436,8.793422804560891e-07,0.0
437,8.793422804560891e-07,0.0
438,1.6054984782572677e-06,0.0
439,3.538728778746845e-05,0.00033623645797587485
440,1.2292783986154232e-05,7.670564757103697e-05
441,1.6054984782572677e-06,0.0
443,3.193245498628336e-06,0.0
444,5.35838485030161e-06,0.0
445,3.15579256525819e-05,0.0
446,3.193245498628336e-06,0.0
447,0.00015748649615004287,0.00019018957570717272
448,3.193245498628336e-06,0.0
449,8.846804791428305e-05,0.0
450,3.193245498628336e-06,0.0
451,3.193245498628336e-06,0.0
453,1.5697890700164902e-06,0.0
454,1.5606405424479212e-05,0.0
455,8.794353571610775e-06,0.0
456,3.7999155203864334e-05,0.0
457,0.006416870490261081,0.0
458,1.555911866213279e-05,0.0
460,6.014923384064295e-06,0.0
461,5.936758595510721e-06,0.0
462,7.44872297793423e-06,0.0
463,6.683995226116009e-06,0.0
465,0.00014462669826040535,0.0009248457100352912
467,9.765583344521414e-05,0.0
468,5.021685661021804e-07,0.0
469,0.00012193770861396394,0.0
472,1.326906172395532e-07,0.0
473,8.000814066250679e-07,0.0
476,4.453221146611418e-07,0.0
477,0.0,3.552689016402024e-05
479,4.29611584577292e-05,0.0
480,4.453221146611418e-07,0.0
481,4.453221146611418e-07,0.0
486,4.6570344201280024e-07,0.0
488,1.944715723877328e-05,0.0001272173338200735
489,5.311298025357966e-06,0.0
490,8.000814066250679e-07,0.0
492,7.557207974089325e-06,0.0
493,1.534138875813677e-05,0.0
494,1.1012604046770152e-05,0.0
495,5.914744112869971e-05,0.0
497,3.967020352829989e-06,0.0
498,4.416103996233403e-06,0.0
499,5.7371183083281036e-05,0.0
501,5.7854451029704496e-05,0.0
502,2.325533294595018e-05,0.0
504,8.140554304374938e-07,0.0
506,0.0,0.00029534955676226686
507,3.7021447296506094e-06,0.0
509,7.591913581434913e-07,0.0
511,3.0108930459775648e-05,0.0
513,8.157282423893101e-06,0.0
514,0.0,6.056673833672217e-05
515,0.0,1.880402074304528e-05
516,2.2152796621594034e-07,0.0
517,0.0,1.7673049383593167e-05
519,2.9662918790858015e-07,0.0
520,2.9662918790858015e-07,0.0
521,5.6100856936270514e-05,0.0
522,2.9662918790858015e-07,0.0
523,2.9662918790858015e-07,0.0
524,0.0,2.3664471696604484e-05
525,2.9662918790858015e-07,6.95565993269122e-05
527,1.3929095453883585e-06,0.0
528,1.3929095453883585e-06,0.0
529,1.3929095453883585e-06,0.0
530,2.4880505400511723e-05,0.0
531,1.3929095453883585e-06,0.0
532,1.569268581072533e-05,0.0
534,4.9069951488314774e-05,0.0
536,3.1373670504471795e-05,0.0
538,0.0,3.019733509346847e-05
539,1.1070752757600298e-05,0.0
540,2.0624865272924674e-06,0.0
541,5.0416813094032345e-06,0.0
542,5.83438655711498e-05,0.0
543,2.1651393516732734e-06,0.0
544,1.0347102477926606e-05,0.0
545,0.00018615801700377796,0.0002687114958547816
546,0.001458571866742576,0.0
547,2.1651393516732734e-06,0.0
548,2.1651393516732734e-06,0.0
549,2.133463876985868e-05,0.0003073166119926159
550,2.1651393516732734e-06,0.0
551,2.1651393516732734e-06,0.0
552,1.6883047989650164e-05,0.0
553,0.00023189510727428635,0.0
554,6.061857882092726e-05,2.765256992764244e-06
555,1.3395767953296145e-05,0.0
556,0.0008238022006681161,0.0
557,2.010546357384662e-06,0.0
558,2.010546357384662e-06,0.0
559,2.1676021398842758e-05,0.0002986319941361392
560,2.6119580798353803e-05,0.00016039728829283007
561,1.8261397112672647e-05,0.0
562,3.4880706265577916e-06,0.0
563,3.4880706265577916e-06,0.0
564,5.777992246696048e-05,5.632281160366414e-05
565,3.4880706265577916e-06,1.922230454156927e-06
566,0.0,5.7238387798497236e-05
567,1.6904022455462047e-06,7.273924780779158e-05
568,9.1177121056973e-07,0.0
569,9.1177121056973e-07,0.0
570,1.5305611649445156e-05,0.0
571,9.1177121056973e-07,0.0
572,6.908953770109199e-05,0.0
573,9.1177121056973e-07,0.0
574,1.2970408451556236e-05,0.0
575,1.6363181460550856e-05,0.00019289599890316608
576,1.6134028838890539e-06,0.0
577,1.6134028838890539e-06,0.0
578,1.6134028838890539e-06,0.0
579,2.0474238806799186e-05,0.0006322435065161705
580,0.0002461926479840613,0.0
581,0.0,2.3189352656171942e-05
582,0.0003828526866002399,0.0
583,0.0003336017401012303,0.0
584,8.003211011036141e-06,5.512405621214195e-05
585,1.5258336033042363e-05,0.0
586,6.262609343164871e-05,2.787963345562563e-05
587,9.915888532154492e-05,0.0003311621036791695
588,0.00013288033855420996,0.0
589,0.0,6.323061251561729e-05
590,3.9759256359676946e-05,8.786023670037305e-05
591,3.5914559057357746e-06,0.0
592,1.3265098901157001e-05,5.0950879884525264e-05
593,7.687524786913823e-07,0.0
594,7.687524786913823e-07,0.0
595,8.264149180224684e-06,0.0
596,7.687524786913823e-07,0.0
597,6.932866109652765e-06,0.0
598,1.4667218067678203e-06,0.0
599,1.4667218067678203e-06,0.0
600,0.0018620857189339949,0.0003961077497650815
601,4.333863943610683e-05,3.3364692656077034e-05
602,3.4020704353011226e-07,0.0
604,2.395521646050817e-05,2.7141024149939887e-05
605,8.695997087699488e-07,0.0
606,2.7181837062197005e-06,2.5530160338315573e-05
607,0.0,5.997516459728786e-05
608,2.0301969121008636e-05,0.0012829162765481904
609,0.0,9.832346284041171e-05
610,1.0968078920178439e-06,0.0
611,0.0,8.750109690914178e-05
612,1.0425226312650536e-06,0.0
613,4.845870263164983e-06,8.317032951000398e-05
614,2.3583754609549216e-05,0.0
615,6.335584864901096e-05,0.0
616,3.4880706265577916e-06,4.449208823460892e-05
617,0.0,6.674331664236213e-05
618,3.967469123007282e-05,1.8039582595382433e-05
619,0.0,3.29556274361571e-05
620,3.2195724329995606e-05,0.0
621,5.891147745848355e-07,0.0
622,0.0,6.12475543270939e-05
624,1.9464735080075174e-06,7.156684145065034e-05
625,4.729287545020959e-05,0.0
626,0.00018420484881709765,0.0002379148955615916
627,0.0,8.551545625872999e-05
628,4.088873976041473e-06,6.977023077430238e-05
631,0.0,9.197736941166963e-05
632,3.4880706265577916e-06,0.0
633,0.00029133911272496044,0.0008227792646136136
634,0.001439700942286502,0.0
635,0.00047196757086394493,0.0
636,4.760007823719098e-05,0.00015045027727061307
637,0.000291106835490138,0.0002286174160207409
638,3.4880706265577916e-06,0.0
639,0.00013238665380177698,0.0
640,3.0498104896813195e-05,0.0
641,4.722465645428547e-06,0.0
642,6.160964301361346e-06,0.0
643,0.0003046810781110993,0.0002750662819924628
644,0.00016955292287544786,0.0003286980777652535
645,0.00012184867700143335,1.814800615874659e-05
646,0.00018074780389986338,0.0
647,0.0001908825417237224,0.0002943628880136433
648,4.569516306434578e-06,0.0
649,0.00013328465172174068,0.0
650,0.000635383118406292,6.591551891173545e-05
651,2.9436270067228245e-06,0.0
652,5.954775198692144e-06,0.0
653,5.490600837051812e-06,0.0
654,2.102625942418406e-06,0.0
655,2.102625942418406e-06,0.0
656,0.0,0.00016774320980928473
657,1.1592094980447161e-05,4.549479674493222e-05
658,2.9231257248532885e-05,9.946331329553492e-05
659,0.00013173856652986233,0.0002528508488244451
661,1.3793831143923539e-05,0.0
662,9.827447460515713e-06,0.0
663,0.0011481857134000319,0.00032892135836618685
664,6.769898438528103e-05,0.00011536910587013013
665,7.717786277958097e-05,0.00038712694650701746
666,7.332289593741032e-06,0.0
667,0.00020828772322279042,0.00019782816457216863
668,3.5988192219552384e-05,8.471595100070648e-05
669,6.067861725567713e-07,0.0
670,0.0,4.8408163429912176e-05
672,2.952797315882576e-06,0.0
673,2.7166597273157545e-05,0.00023556814823310143
674,6.020567973964185e-05,0.00010039979267215411
675,1.0849249158764045e-06,0.00013049549254319422
676,1.9200719779316553e-06,0.0
677,6.758909793818933e-06,0.00015317942680411704
678,1.626924970841638e-06,0.0
679,2.2692801826378432e-05,0.0
681,0.0,0.00012979275639201984
682,5.158992873797583e-06,0.00010575292355840568
683,1.0416536523581676e-06,0.0
684,3.580073484136035e-06,8.310100414491789e-05
686,0.00040035160123749796,9.847751730857773e-05
687,0.0,7.923567870980572e-05
688,1.954577041263164e-05,0.0
689,0.0004234001711518334,0.0
690,4.176140790610725e-05,0.0
691,0.0001355608168402117,0.00016583831333741121
692,4.657827032163383e-06,0.0
693,6.297337813801729e-07,0.0
694,0.0,5.023887686487429e-05
695,0.0012062927290862236,0.0
696,2.5633731550191863e-05,0.00017242923218262562
697,0.0008210952606889098,0.00039048861953872374
698,0.00013982208153677977,0.0
699,5.4403381536797145e-05,0.0
700,0.0,0.00014596177320751378
701,5.758838316940676e-05,0.0
703,8.410010643044183e-07,0.0
704,0.0007063339634701282,0.0003426802190354231
705,9.336536411232239e-05,0.00016821337064817568
706,0.0005509565832458458,0.0001945459028741245
707,0.0006357974048461671,0.0002795176527759662
708,0.0003241518336922648,0.0
709,8.410010643044183e-07,0.0
710,0.000882180251455162,0.00028955419887850354
711,8.410010643044183e-07,0.0
712,0.00010869853513542322,0.0
713,1.4874461706071794e-05,0.0
714,0.0,6.709334986002733e-05
715,0.00010164154706015046,9.997881002334352e-05
716,1.253213408078994e-06,0.0
717,1.253213408078994e-06,0.00012105957321683438
718,1.253213408078994e-06,0.0
719,8.225912682822329e-06,0.00019481435602397408
720,1.253213408078994e-06,0.0
721,1.253213408078994e-06,0.0
722,0.0022701654188580305,0.0006908053892559172
723,2.44195708069055e-06,0.00016388007720235105
724,2.311274769108539e-05,0.0
725,2.1663726465249064e-05,9.793272398438599e-05
726,6.061580412987938e-06,0.0
727,0.00037019080114822,0.0
728,1.8423250865158744e-05,0.0
729,3.1586109357036664e-06,0.0
730,0.000174595806292787,0.0002796562849149401
731,3.1586109357036664e-06,0.0
732,1.6725902618481206e-05,0.0
733,4.736228116239147e-05,0.0002845922067825269
734,3.1586109357036664e-06,0.0
735,3.1586109357036664e-06,0.0
736,1.7692428221551388e-05,0.0
737,0.0016891026505142283,0.0020393826293356714
738,3.814827931533387e-05,0.0
739,0.0,0.0002519875391075187
741,0.0,0.00037234415210412496
742,0.0006194795894642795,0.00016196242793633484
743,0.0,0.0001039165708912697
744,2.0354398672284815e-06,9.349109652185059e-05
745,3.851647446371443e-06,0.0
746,0.0,0.00016238324174293277
748,1.4698685676191573e-05,0.00011434698334544243
749,0.000703463291360469,0.0002396203112826723
750,0.0,0.00014489333687901706
751,2.9029694772842716e-06,0.0
752,2.9029694772842716e-06,0.0
753,2.9029694772842716e-06,0.0
754,1.539273336185387e-05,0.0
755,2.9029694772842716e-06,0.0
756,0.0,0.000231592984883445
758,1.4217330468139962e-05,0.0
759,0.0006033849165651963,0.0
760,4.965127539862653e-06,0.00014367683300377774
761,6.966752269201175e-05,0.0005308089452413862
762,0.00040170030197635577,0.0022558748562871425
763,0.0007352122678009629,0.000558813075903308
764,0.0003795641039685028,0.0004348403622002737
765,0.0,0.0009486379860934936
766,0.007574335297501272,0.0
767,4.965127539862653e-06,0.0
768,1.5878210674861182e-05,0.0
769,0.0011655859615308014,0.00023148933073650048
770,9.528752862396105e-06,0.0
771,3.388606200388666e-05,0.00015503408422232458
772,1.2249655903731467e-05,0.0
773,3.852149256273738e-06,0.0
774,3.852149256273738e-06,0.0
775,1.5936321496379694e-05,0.0
776,3.852149256273738e-06,0.0
778,0.0,0.0002123975373546621
779,0.0,8.194885460517446e-05
780,1.043874640511219e-05,0.0
781,8.027408178742058e-05,0.0
782,3.0366309202096558e-05,0.0
783,8.495426685550601e-06,0.0
784,0.002240549175376524,0.00012242434021287547
785,8.495426685550601e-06,0.0
786,1.1122450728890927e-05,0.0
787,0.0001168572767145494,0.0
788,0.00092418920363556,0.0
789,0.002971352114735794,0.00043926955629563217
791,0.0003623880734738885,6.28623587438857e-05
792,4.193553389724291e-06,0.0
793,0.0,4.996093075266097e-05
794,9.31983872542379e-05,0.00016402404073358355
795,0.0004396706490621495,0.00010773121032708073
796,1.7838593902531166e-05,0.0
797,1.423347187112327e-05,1.767328874084336e-05
798,0.00014527925911787836,0.00018560961063046445
799,1.1868447184743328e-06,0.0
800,3.2310847457733516e-06,0.0
801,1.599126204889158e-05,0.0
802,1.7183761207847675e-05,9.468405131209263e-05
803,2.7590680079494468e-05,0.00023848559479795718
804,3.429980333070724e-05,0.0
805,0.0007576952797765823,0.00028543336389066963
806,0.0,7.799128139913025e-05
807,9.776043497600257e-07,0.0
808,2.6485572583288168e-05,0.0
